index,image,baseline_miou,repa_miou,delta_miou,num_gr_truth_classes,valid_fraction
159,ADE_val_00000160.jpg,0.25765896307992764,0.31068348305011834,0.0530245199701907,13,0.994741785006605
160,ADE_val_00000161.jpg,0.35829557448150323,0.4097260351306266,0.05143046064912338,20,0.9822265625
161,ADE_val_00000162.jpg,0.33805077301705916,0.4066311978344294,0.06858042481737026,14,0.9908447265625
162,ADE_val_00000163.jpg,0.30278095296766755,0.3347949973338896,0.03201404436622207,16,0.9900014671361502
163,ADE_val_00000164.jpg,0.3898188464893364,0.519775583121983,0.12995673663264662,7,0.7279980325768668
164,ADE_val_00000165.jpg,0.21496002038720968,0.30629370211464213,0.09133368172743245,10,0.9551090778526149
165,ADE_val_00000166.jpg,0.2086091539699788,0.31160964553021353,0.10300049156023472,11,0.9837887765373353
166,ADE_val_00000167.jpg,0.17959101272282002,0.33327268291456197,0.15368167019174195,11,0.9914398193359375
167,ADE_val_00000168.jpg,0.28572956480213413,0.34157929900226947,0.05584973420013534,15,0.9927574882864793
168,ADE_val_00000169.jpg,0.389980649935426,0.35410599001443416,-0.03587465992099187,12,0.9944452576112413
169,ADE_val_00000170.jpg,0.21393591667356052,0.2660511237660146,0.05211520709245407,11,0.9821802775065104
170,ADE_val_00000171.jpg,0.23482518603966931,0.285858765587221,0.051033579547551694,15,0.975894421728972
171,ADE_val_00000172.jpg,0.35706193499929695,0.5036920501083029,0.14663011510900592,9,0.9826134699853587
172,ADE_val_00000173.jpg,0.37651481384810886,0.40086452170396475,0.024349707855855884,8,0.9814225260416667
173,ADE_val_00000174.jpg,0.452430337373307,0.3737873789943816,-0.07864295837892543,6,0.9944915771484375
174,ADE_val_00000175.jpg,0.38972878885447515,0.5202090339667089,0.13048024511223377,11,0.9728821605051244
175,ADE_val_00000176.jpg,0.2780329074842431,0.230343631442764,-0.04768927604147907,13,0.9086205267137096
176,ADE_val_00000177.jpg,0.3446230298787287,0.38311089775015056,0.03848786787142183,6,0.8866758556002928
177,ADE_val_00000178.jpg,0.6136895279937892,0.458918499022881,-0.15477102897090816,4,0.9875920799780381
178,ADE_val_00000179.jpg,0.14861436562824706,0.1598838207927514,0.011269455164504338,21,0.9324956533674963
179,ADE_val_00000180.jpg,0.46943195723293246,0.31087536091672674,-0.15855659631620572,8,0.6528756405563689
